"","cyberDate","cyberTitle","cyberPrice","cyberCity","cyberDescriptive"
"2049",2017-12-01,"Vidro tátil   touch screen Alcatel one touch idol OT-6030 ","18","Caniço, Assomada","Vidro t&aacute;til / touch screen para Alcatel One..."
"2050",2017-11-30,"Carregador original nokia AC-3E ponta fina ","6","Caniço, Assomada","Carregador original Nokia AC-3E ponta fina. Dispon..."
"2051",2017-11-30,"Bateria samsung B800BC ","25","Caniço, Assomada","Bateria nova, original Samsung B800BC compat&iacut..."
"2052",2017-11-30,"Vidro tátil   touch screen samsung J5 J500 ","12","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2053",2017-11-30,"Telemovel samsung J700I ","25","Caniço, Assomada","Telemovel Samsung J700i desbloqueado com carregado..."
"2054",2017-11-30,"Vidro tatil   touch screen samsung F480  SGH-F480 ","10","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2055",2017-11-30,"Vidro tátil   touch screen samsung galaxy core plus   trend 3 SM-G3500 ","10","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2056",2017-11-30,"Vidro tátil   touch screen samsung galaxy mini S5570 ","9","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2057",2017-11-30,"Bateria AB503442BU ","12","Caniço, Assomada","Bateria original Samsung AB503442BU. Dispon&iacute..."
"2058",2017-11-30,"Vidro nokia lumia 920 ","8","Caniço, Assomada","Vidro Nokia Lumia 920. Dispon&iacute;veis para out..."
"2059",2017-11-30,"Vidro nokia lumia 730 ","9","Caniço, Assomada","Vidro para telemovel  Nokia Lumia 730. Dispon&iacu..."
"2060",2017-11-30,"Vidro tátil   touch screen samsung star S5230 ","5","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2061",2017-11-30,"Vidro tátil   touch screen samsung galaxy ace GT-S5830 , GT-S5839I ","10","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2062",2017-11-30,"Vidro tátil   touch screen samsung pocket 2 duos G110 ","14","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2063",2017-11-30,"Vidro nokia lumia 625 ","8","Caniço, Assomada","Vidro Nokia Lumia 625. Dispon&iacute;veis para out..."
"2064",2017-11-30,"Vidro tátil   touch nokia 308 , 309 ","8","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel N..."
"2065",2017-11-30,"Vidro tátil   touch screen samsung galaxy mini ii S6500 ","9","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2066",2017-11-30,"Vidro tátil   touch nokia N8 ","12","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel N..."
"2067",2017-11-30,"Vidro tátil   touch screen samsung marvel S5560 ","8","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2068",2017-11-30,"Nokia 5700 para pecas ","25","Caniço, Assomada","Vendo pe&ccedil;as de telemovel Nokia 5700. Se pro..."
"2069",2017-11-30,"Vidro tátil   touch screen samsung galaxy core plus SM-G350 ","17","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2070",2017-11-30,"Vidro frontal   tátil samsung note 2 ","15","Caniço, Assomada","Vidro frontal para telemovel Samsung Note 2 em bra..."
"2071",2017-11-30,"Touch táctil Alcatel ","15","Caniço, Assomada","Tenho dispon&iacute;vel Touch / t&aacute;ctil para..."
"2072",2017-11-30,"Vidro tátil   touch Alcatel OT-708   vodafone 541 ","10","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel V..."
"2073",2017-11-30,"Vidro tátil samsung galaxy S3 mini GT-I8190 ","10","Caniço, Assomada","Vidro t&aacute;til para telemovel Samsung Galaxy S..."
"2074",2017-11-30,"Vidro tátil samsung galaxy S4 GT-I9500 , GT-I9505 ","10","Caniço, Assomada","Vidro t&aacute;til para telemovel Samsung Galaxy S..."
"2075",2017-11-30,"Vidro nokia lumia 900 ","8","Caniço, Assomada","Vidro para telemovel Nokia Lumia 900. Dispon&iacut..."
"2076",2017-11-30,"Vidro tátil samsung galaxy S2 GT-I9100 ","10","Caniço, Assomada","Vidro t&aacute;til para telemovel Samsung Galaxy S..."
"2077",2017-11-30,"Vidro tátil   touch screen samsung galaxy duos   trend plus S7580   S7582 ","15","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2078",2017-11-30,"Vidro tátil   touch screen samsung jet S8000 ","5","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2079",2017-11-30,"Vidro tátil   touch screen samsung galaxy core 2 duos SM-G355H ","15","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel S..."
"2080",2017-11-28,"Vidro tátil   touch screen com frame meo smart A25   mobiwire ","18","Caniço, Assomada","Vidro t&aacute;til / touch screen com frame para t..."
"2081",2017-11-28,"Nokia N73 para pecas ","25","Caniço, Assomada","Vendo pe&ccedil;as para telemovel Nokia N73. Se ti..."
"2082",2017-11-28,"Carregador zte  STC-A22 ","10","Caniço, Assomada","Carregador original ZTE STC-A22  5V 700mA para tel..."
"2083",2017-11-28,"Display + touch + frame lg G2 mini preto D618 , D620 , D621 , D625 ","40","Caniço, Assomada","M&oacute;dulo de Display + touch + frame preto par..."
"2084",2017-11-28,"Vidro tátil   touch screen wiko rainbow lite ","20","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel W..."
"2085",2017-11-28,"Módulo display + touch + frame microsoft nokia lumia 535 ","33","Caniço, Assomada","Frente completa / Display + touch CT2C1607FPC-A1-E..."
"2086",2017-11-28,"Módulo display + touch telemovel umi super ","55","Caniço, Assomada","M&oacute;dulo de Display + touch preto para telemo..."
"2087",2017-11-28,"Vidro tátil   touch screen huawei Y360 ","17","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel H..."
"2088",2017-11-28,"Módulo display+touch lg leon H320 , H324 , H340 , H340N ","45","Caniço, Assomada","M&oacute;dulo de Display + touch para telemovel LG..."
"2089",2017-11-28,"Iphone 5s","1","São Martinho, Estrada Monumental","O sensor touch n funciona de resto está tudo a 10..."
"2090",2017-11-28,"Carregador original samsung TCH137ESE ","12","Caniço, Assomada","Carregador original Samsung TCH13137ESE para telem..."
"2091",2017-11-28,"Carregador original samsung ATADS10EBE  5V 700MAH ","10","Caniço, Assomada","Carregador original Samsung ATADS10EBE para telem&..."
"2092",2017-11-28,"Lcd   display nokia asha 305 , 306 , 308 , 309 ","18","Caniço, Assomada","Display para telemovel Nokia compat&iacute;vel com..."
"2093",2017-11-28,"Módulo display + touch + frame samsung galaxy S4 GT-I9500 preto ","70","Caniço, Assomada","M&oacute;dulo de Display + touch + frame preto par..."
"2094",2017-11-28,"Módulo display + touch one plus 3 ","120","Caniço, Assomada","M&oacute;dulo de Display + touch para telemovel On..."
"2095",2017-11-28,"Vidro tátil   touch screen meo smart A30 ","20","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel M..."
"2096",2017-11-28,"Vidro tátil   touch screen huawey Y360 ","16","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel H..."
"2097",2017-11-28,"Vidro tátil   touch screen meo smart A80 ","20","Caniço, Assomada","Vidro t&aacute;til / touch screen para telemovel M..."
"2098",2017-11-26,"Samsung NOTE4 com bataria extra ","200","Monte, Marmeleiros","Samsnug note 4 em perfeitas condi&ccedil;oes apena..."
"2099",2017-11-26,"Capas para samsung galaxy S3 ","3","Machico, Caramachão","Capas para telem&oacute;vel samsung galaxy S3 usad..."
"2100",2017-11-22,"Starnaute 4 novo, nunca usado ","45","Funchal, Centro","Vendo starnaute 4 completamente novo e nunca usado..."
"2101",2017-11-22,"Vr virtual reality ","10","Estreito da Calheta, Ribeira Funda","Praticamente novo usado 2 vezes.
 com a caixa e m..."
"2102",2017-11-13,"Telemovel kubo ","80","Santo António, Trapiche","Vendo telemovel marca KUBO impecavel sem riscos ne..."
"2103",2017-11-12,"Carregador usb 6 portas 1AMP portdesign ","16","Santo António, Pilar","praticamente como novo.. falta de uso.
detalhes n..."
"2104",2017-10-21,"Câmara de Sony xperia Z3 compact ","10","Santa Luzia, Levada Santa Luzia","Retirada de um Sony Xperia Z3 Compact com avaria n..."
"2105",2017-10-17,"Samasung galaxy S7 edge ","550","São Martinho, Virtudes","Vendo Samsung Galaxy S7 Edge 32gb como novo, desbl..."
"2106",2017-10-07,"Capa + pelicula para Sony xperya M4 ","10","Machico, Cais","capa de silicone transparente mais prote&ccedil;ao..."
"2107",2017-10-07,"Capa + pelicula para Sony xperya M4 ","20","Machico, Cais","capa de selicone preta mais pelicula de prote&cced..."
"2108",2017-10-05,"Gevey ultra s - desbloquear iphone 4S ","30","Funchal, Centro","Cart&atilde;o Gevey Ultra S para desbloquear iPhon..."
"2109",2017-10-02,"Galaxy mini ","45","São Martinho, Casa Branca","3.2\&quot; TFT LCD
cam 3.2mpx
gps"
"2110",2017-10-02,"Nokia 5800 expremusic desbloqueao ","85","São Martinho, Casa Branca","TFT LCD 3.2\&quot; ; cam 3.2mpx Flash Led; Wi-Fi; ..."
"2111",2017-10-02,"Wave 525 ","35","São Martinho, Casa Branca","Ecra TFT;Wi-Fi; Cam 3.2mp; GPS"
"2112",2017-09-30,"Samsung S6 ","270","Funchal, Centro","Vendo Samsung Galaxy S6, em &oacute;ptimo estado, ..."
"2113",2017-09-26,"Suporte telemóvel para carro ","5","Funchal, Centro","Vendo suporte para telem&oacute;vel universal.
No..."
"2114",2017-09-26,"Iphone 5S Conjunto Reparação iPhone 5s/4s ","10","Funchal, Centro","Vendo conjunto para abrir e reparar iPhone. D&aacu..."
"2115",2017-09-25,"Reparamos todo O tipo de telemoveis ","5","Caniço, Pedra Mole","Se necessita de reparar o seu telem&oacute;vel con..."
"2116",2017-09-25,"Catões micro sd de 8GB 16GB 32GB 64GB ","6","Caniço, Pedra Mole","Temos diversos cart&otilde;es em stock apartir de ..."
"2117",2017-09-25,"Powerbank em stock ","5","Caniço, Pedra Mole","Temos em stock diversos powerbanks. 
Garantia 2 A..."
"2118",2017-09-25,"Samsung S6 ","330","Funchal, Centro","Vendo Samsung Galaxy S6 em &oacute;ptimo estado ai..."
"2119",2017-09-23,"Tmn bluestone para pecas ","25","Caniço, Assomada","Vendo pe&ccedil;as de telemovel Bluestone. Se proc..."
"2120",2017-09-19,"Nokia ","4","São Martinho, Ajuda","boas vendo auricular nokia novo, mas compat&iacute..."
"2121",2017-09-19,"Armband para telemóveis atÃ© 5.2 ","10","São Martinho, Ajuda","Boas vendo armband para telem&oacute;veis at&eacut..."
"2122",2017-09-18,"Samsung galaxy S4 mini desbloqueado novo ","175","São Martinho, Casa Branca","4.3\&quot; Gorila Glass Super AMOLED; 4G; Processa..."
"2123",2017-09-17,"Bateria motorola BT60 ","13","Caniço, Assomada","Bateria original Motorola BT60 compat&iacute;veis ..."
"2124",2017-09-17,"Modem huawei E870 express card + adaptador ","35","Caniço, Assomada","Adaptador PCMCIA + Modem Express Card Huawei E870 ..."
"2125",2017-09-13,"Película vidro temperado xiaomi redmi note 4 ","3","São Martinho, Nazaré","Pel&iacute;cula de vidro temperado para Xiaomi Red..."
"2126",2017-09-13,"Capa xiaomi redmi note 4 ","3","São Martinho, Nazaré","Capa Xiaomi Redmi Note 4, para a vers&atilde;o com..."
"2127",2017-09-13,"Vidro temperado samsung galaxy A3 2017 ","5","Santa Luzia, Levada Santa Luzia","Protector de ecr&atilde; (tempered glass) de alta ..."
"2128",2017-09-12,"Galaxy gran prime  desbloqueado ","130","São Martinho, Casa Branca","Android5.1, 
Quad-Core1.2 GHZ,
8 GB,VideoFull HD..."
"2129",2017-09-10,"Bateria zte LI663450-AS135 ","23","Caniço, Assomada","Bateria Zte LI663450-AS135 para telemovel compativ..."
"2130",2017-09-10,"Cabo usb programação radio kenwood , baofeng , etc ","10","Caniço, Assomada","Cabo USB de programa&ccedil;&atilde;o para r&aacut..."
"2131",2017-09-02,"Leitor usb para cartões sim ","10","Funchal, Centro","Vendo leitor USB para cart&otilde;es SIM (de telem..."
"2132",2017-09-02,"Vidro tátil   touch wiko darkfull ","19","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telemovel ..."
"2133",2017-09-02,"Vidro tátil   touch wiko  getaway ","19","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telemovel ..."
"2134",2017-09-02,"Vidro tátil   touch wiko rainbow ","16","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telem&oacu..."
"2135",2017-09-02,"Vidro tátil   touch wiko ozzy ","16","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telemovel ..."
"2136",2017-09-02,"Pretend desbloq o seu telefone ","20","Santa Cruz, Santa Cruz","Pretende mudar de operadora e n&atilde;o encontra ..."
"2137",2017-09-02,"REPARAÇ;Õ;ES EM TODOS OS MODELOS ","1","Santa Cruz, Santa Cruz","Repara&ccedil;&otilde;es em todos os modelos GSM. ..."
"2138",2017-09-02,"Iphone 4S 16GB Novo em caixa livre de redes Não aceito trocas ","200","Santa Cruz, Santa Cruz","todos os acess&oacute;rios originais, telefone ori..."
"2139",2017-09-01,"Htc P3600 ","30","Funchal, Centro","Em a caixa original. E todos os acess&oacute;rios...."
"2140",2017-08-31,"Iphone 6 iPhone 6 dourado como novo, caixa original, carregador ","400","Monte, Centro","Vendo por 400&euro;
iPhone 6 dourado 16Gb, como n..."
"2141",2017-08-31,"Vidro tátil   touch wiko wax ","19","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telemovel ..."
"2142",2017-08-31,"Vidro tátil   touch wiko lenny ","16","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telemovel ..."
"2143",2017-08-31,"Vidro tátil   touch wiko stairway ","17","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telemovel ..."
"2144",2017-08-31,"Vidro tátil   touch wiko darkside ","20","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telemovel ..."
"2145",2017-08-31,"Vidro tátil   touch gionee ctrl V4S ","15","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telemovel ..."
"2146",2017-08-31,"Modem pcmcia option gt 3G quad ","25","Caniço, Assomada"," Modem PCMCIA Option GT 3G Quad desbloqueado poden..."
"2147",2017-08-31,"Modem usb huawei E160E ","15","Caniço, Assomada"," Modem USB Huawei E160E praticamente novo. Encontr..."
"2148",2017-08-31,"Vidro tátil   touch wiko slide ","18","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telemovel ..."
"2149",2017-08-31,"Vidro tátil   touch bq aquaris 5 ","22","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telemovel ..."
"2150",2017-08-31,"Vidro tátil   touch zte blade L3 ","20","Caniço, Assomada"," Vidro t&aacute;til / touch screen para telemovel ..."
"2151",2017-08-31,"Capa para lg G4C ","5","Funchal, Centro","Vendo capa para LG G4c nova comprada s&aacute;bado..."
"2152",2017-08-30,"Telefone / Fax Philips","30","Câmara de Lobos, Ribeiro de Alforra","- Telefone e fax da marca PHILIPS HFC 17;
- Atend..."
"2153",2017-08-30,"Ecrã 8520 ","10","Faial, Longueira","Vendo display para 8520 vers&atilde;o 005/004"
"2154",2017-08-29,"Modem usb huawei E156G ","15","Caniço, Assomada"," Modem USB Huawei E156G desbloqueado podendo coloc..."
"2155",2017-08-29,"Cabo usb a-macho  para usb c-macho  para telemóveis huawei etc ","10","Caniço, Assomada"," Cabo usb A-macho para USB C-macho. Cabo compat&ia..."
"2156",2017-08-29,"Modem pcmcia huawei E630 3,5G ","25","Caniço, Assomada"," Modem PCMCIA Huawei E630 3,5G pouco uso,esta desb..."
"2157",2017-08-29,"Capa iphone 6 plus nova ","5","Machico, Banda de Além","Vendo capa nova nunca usada para Iphone 6 Plus "
"2158",2017-08-29,"Flex volume E auscultador samsung galaxy S3 ","7","Caniço, Assomada"," Flex com bot&otilde;es de volume e auscultador pa..."
"2159",2017-08-29,"Bateria samsung galaxy S4  - B600BC ","20","Caniço, Assomada"," Bateria nova , original para telemovel Samsung Ga..."
"2160",2017-08-29,"Bateria original meo smart A30  N402-4860 ","20","Caniço, Assomada"," Bateria original N402-4860 para telemovel Meo Sma..."
"2161",2017-08-29,"Bateria motorola SNN5683A ","13","Caniço, Assomada"," Bateria original Motorola SNN5683A compat&iacute;..."
"2162",2017-08-28,"Nokia 6500 ","5","Funchal, Centro","Vendo Nokia 6500 Classic para coleccionadores ou p..."
"2163",2017-08-28,"Cabo de dados para nokia ","3","Funchal, Centro","Cabo Nokia, original.
O cabo nunca foi usado.

..."
"2164",2017-08-28,"Nokia 1112 ","15","Funchal, Centro","Vendo Nokia 1112, bloqueado &agrave; rede MEO.

..."
"2165",2017-08-28,"Sony Xperia z3 D5803 D5833 touch screen ","25","Ponta do Pargo, Igreja","Vendo touch screen para Sony Xperia Z3 Mini Compac..."
"2166",2017-08-28,"Blackberry curve 9320 9220 para pecas ","10","Ponta do Pargo, Igreja","vendo dois telem&oacute;veis para pecas a 10 euros..."
"2167",2017-08-28,"Bateria Simvalley SPX-12 ","15","Ponta do Pargo, Igreja","A bateria nunca foi usada esta nova, interessados ..."
"2168",2017-08-27,"NOKIA Asha 201 ","30","Machico, Serra D&Aacute;gua","telemovel  NOKIA preto em boas condi&ccedil;&otild..."
"2169",2017-08-27,"Película ","3","Imaculado Coração de Maria, Til","vendo pel&iacute;cula protetora para ecr&atilde; d..."
"2170",2017-08-25,"Nova Capa Proteção Silicone Preta Iphone 3/3GS ","7","São Gonçalo, Neves","NOVA capa prote&ccedil;&atilde;o silicone preta Ip..."
"2171",2017-08-24,"S4 mini galaxy gt I9195  preto ","90","Sé, Imperatriz Dona Amélia","Praticamente novo, um ano de uso desbloqueado para..."
"2172",2017-08-24,"Cabo multifunções iphone   android ","5","Achadas da Cruz, Lombo da Igreja","Carregador USB novo.  Pack aberto apenas para test..."
"2173",2017-08-24,"Bateria samsung ","5","Achadas da Cruz, Lombo da Igreja","Bateria Samsung original em bom estado.  J&aacute;..."
"2174",2017-08-23,"Fita Flex Nokia ","10","Caniço, Assomada","Tenho dispon&iacute;vel fitas flex para telem&oacu..."
"2175",2017-08-23,"Touch Táctil Samsung ","10","Caniço, Assomada","Tenho dispon&iacute;vel Touch / t&aacute;ctil para..."
"2176",2017-08-23,"Display Ecrã LG ","1","Caniço, Assomada"," Tenho Display para os modelos LG abaixo descritos..."
"2177",2017-08-23,"Flex conector de carga samsung galaxy note 2 ","12","Caniço, Assomada"," Flex conector de carga Samsung Galaxy Note 2. Dis..."
"2178",2017-08-23,"Sony xperia Z1 C6903 ","150","Santa Cruz, Garajau","Estou a vender meu Sony Xperia Z1 L39h, branco , c..."
"2179",2017-08-22,"Capa De Proteç Iphone 4G ","5","Funchal, Centro","nova, em bom estado"
"2180",2017-08-22,"Touch Táctil HTC ","15","Caniço, Assomada"," Tenho dispon&iacute;vel Touch t&aacute;ctil novo ..."
